s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 1.0440439E+002, 2.4590201E+000, 8.9915644E+001,-1.2315313E+002, 2.4518440E+001,-3.4431621E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.2091450E-003,-6.2944606E+000, 1.3357090E-004
 1.0500005E+002, 2.4347699E+000, 8.8484223E+001,-1.2176751E+002, 2.4178349E+001,-4.7826391E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9900659E-002,-6.7179933E+000, 1.3778197E-004
 1.0560545E+002, 2.3976656E+000, 8.7195382E+001,-1.2087744E+002, 2.5381474E+001,-2.2357405E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9417193E-002,-5.9252787E+000, 1.3552621E-004
 1.0620396E+002, 2.3953582E+000, 8.5913823E+001,-1.1944096E+002, 2.5474539E+001,-1.4689565E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4856731E-002,-5.6719273E+000, 1.3113859E-004
 1.0680208E+002, 2.3046766E+000, 8.4842609E+001,-1.1788096E+002, 2.4917409E+001,-2.2122540E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4697983E-002,-5.8383844E+000, 1.2937738E-004
 1.0740400E+002, 2.2191922E+000, 8.3438186E+001,-1.1639319E+002, 2.4957094E+001,-1.3579859E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3787157E-002,-5.7922992E+000, 1.2399001E-004
 1.0800173E+002, 2.2600317E+000, 8.2141561E+001,-1.1464649E+002, 2.3761995E+001,-2.1949242E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0782403E-001,-6.5048484E+000, 1.2436786E-004
 1.0860480E+002, 2.1486507E+000, 8.0951509E+001,-1.1291098E+002, 2.3126624E+001,-2.6656954E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.8046731E-002,-6.7108553E+000, 1.1996015E-004
 1.0920061E+002, 2.0714444E+000, 7.9796244E+001,-1.1156150E+002, 2.3003515E+001,-2.4478288E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.8936311E-004,-6.7147740E+000, 1.1595612E-004
 1.0980326E+002, 2.0269708E+000, 7.8679397E+001,-1.1037161E+002, 2.3495068E+001,-1.9905984E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8885580E-002,-6.1900773E+000, 1.1088564E-004
 1.1040590E+002, 1.9548894E+000, 7.7386463E+001,-1.0854401E+002, 2.2984844E+001,-1.5958374E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.1296615E-002,-6.2337748E+000, 1.0849788E-004
 1.1100098E+002, 1.8724048E+000, 7.6217524E+001,-1.0772567E+002, 2.3481656E+001,-1.7439238E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.4399932E-002,-6.1715238E+000, 1.0408723E-004
 1.1160062E+002, 1.7552200E+000, 7.5201842E+001,-1.0653573E+002, 2.3851123E+001,-8.5123254E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6477090E-003,-5.7360547E+000, 9.7034196E-005
 1.1220219E+002, 1.6911507E+000, 7.4118559E+001,-1.0514606E+002, 2.3535426E+001,-2.6079784E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0782573E-002,-5.8270004E+000, 9.6956734E-005
 1.1280061E+002, 1.7658258E+000, 7.2775656E+001,-1.0443614E+002, 2.4767417E+001,-3.0424946E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2892437E-002,-5.1576667E+000, 9.6828947E-005
 1.1340180E+002, 1.7090762E+000, 7.1661363E+001,-1.0290855E+002, 2.4094493E+001,-2.2178032E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.1435561E-002,-5.4657910E+000, 9.3809088E-005
 1.1400581E+002, 1.5989083E+000, 7.0774453E+001,-1.0179805E+002, 2.3960967E+001,-1.9738001E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.2054048E-002,-5.4834555E+000, 9.0055495E-005
 1.1460565E+002, 1.5984121E+000, 6.9368349E+001,-9.8976103E+001, 2.2042596E+001,-2.4399188E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.4379103E-002,-5.9911463E+000, 8.8692801E-005
 1.1520566E+002, 1.5078522E+000, 6.8038618E+001,-9.7644582E+001, 2.2073287E+001,-1.8916490E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.1493373E-002,-6.0437414E+000, 8.3426076E-005
 1.1580415E+002, 1.4123505E+000, 6.7246717E+001,-9.6709459E+001, 2.1957736E+001,-3.0924221E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.7238405E-002,-6.1235803E+000, 7.8858307E-005
 1.1640372E+002, 1.3835410E+000, 6.6212578E+001,-9.4644705E+001, 2.0663048E+001,-2.8233309E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.6214886E-003,-6.4137717E+000, 7.8182555E-005
