s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 1.0440415E+002, 1.2609812E+001, 9.3338739E+001,-1.3977276E+002, 2.6450845E+001,-4.4662808E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.1307049E-002,-7.4180262E+000, 6.9847040E-004
 1.0500175E+002, 1.2436783E+001, 9.2525683E+001,-1.3910760E+002, 2.7587036E+001,-2.9868492E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.1644098E-003,-6.5879646E+000, 6.9967015E-004
 1.0560173E+002, 1.2429470E+001, 9.1176712E+001,-1.3676332E+002, 2.6001544E+001,-3.1605129E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1010688E-001,-7.1871995E+000, 6.8790080E-004
 1.0620017E+002, 1.2300663E+001, 8.9620499E+001,-1.3479201E+002, 2.5933700E+001,-3.0063838E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.0652925E-002,-6.9672102E+000, 6.8235671E-004
 1.0680154E+002, 1.1970317E+001, 8.8638675E+001,-1.3354902E+002, 2.6390013E+001,-4.1747925E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.0434644E-002,-6.5917585E+000, 6.6465672E-004
 1.0740102E+002, 1.1793950E+001, 8.7240451E+001,-1.3195304E+002, 2.6476060E+001,-3.3381877E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.0466452E-002,-6.4759653E+000, 6.5716385E-004
 1.0800379E+002, 1.1783087E+001, 8.5777897E+001,-1.3056599E+002, 2.6723025E+001,-2.5768717E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.0124895E-002,-6.3077492E+000, 6.5615136E-004
 1.0860581E+002, 1.1674695E+001, 8.4361610E+001,-1.2888365E+002, 2.6801666E+001,-2.1620956E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9604471E-002,-6.0673008E+000, 6.5657889E-004
 1.0920040E+002, 1.1646115E+001, 8.2864724E+001,-1.2707687E+002, 2.5892693E+001,-3.7074029E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.1809352E-002,-6.7104079E+000, 6.5201362E-004
 1.0980231E+002, 1.1685568E+001, 8.1627863E+001,-1.2501491E+002, 2.3614686E+001,-8.6165252E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0370705E-001,-8.1729566E+000, 6.4626463E-004
 1.1040108E+002, 1.1377538E+001, 8.0490165E+001,-1.2322311E+002, 2.3480332E+001,-7.6149864E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 9.3309338E-003,-7.9512204E+000, 6.3839366E-004
 1.1100426E+002, 1.1300728E+001, 7.9487400E+001,-1.2205396E+002, 2.3857097E+001,-6.5690040E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.8002031E-003,-7.4744245E+000, 6.2108762E-004
 1.1160474E+002, 1.0692399E+001, 7.8195997E+001,-1.1988960E+002, 2.2956501E+001,-6.2608933E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-9.0329274E-002,-8.1073081E+000, 6.0187086E-004
 1.1220229E+002, 1.0731458E+001, 7.6817518E+001,-1.1931228E+002, 2.4637926E+001,-4.7347219E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.5269646E-002,-7.1727217E+000, 5.9058039E-004
 1.1280418E+002, 1.0489692E+001, 7.5922634E+001,-1.1686487E+002, 2.3719545E+001,-6.2466281E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4823077E-001,-6.7954660E+000, 5.8235409E-004
 1.1340206E+002, 1.0223718E+001, 7.4713641E+001,-1.1598584E+002, 2.4228974E+001,-3.9957197E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.9820426E-002,-6.8594638E+000, 5.7793357E-004
 1.1400500E+002, 1.0399215E+001, 7.3005516E+001,-1.1446187E+002, 2.4142580E+001,-3.0444757E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4803159E-001,-6.9450047E+000, 5.7415193E-004
 1.1460040E+002, 1.0260639E+001, 7.1377059E+001,-1.1246255E+002, 2.4153359E+001,-4.1189045E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2367501E-002,-6.7126786E+000, 5.7527779E-004
