s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 1.2600522E+002, 1.0099294E+000, 5.0725324E+001,-7.6884049E+001, 2.1554819E+001,-5.2170435E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.7543935E-002,-3.5991940E+000, 5.6798524E-005
 1.2660076E+002, 1.0027590E+000, 4.9852037E+001,-7.5741107E+001, 2.1547683E+001,-6.9625722E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.8593226E-002,-3.3455902E+000, 5.5549987E-005
 1.2720380E+002, 9.7945090E-001, 4.8998441E+001,-7.4522164E+001, 2.1443845E+001,-7.6555144E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.6462312E-002,-3.1080819E+000, 5.4630624E-005
 1.2780621E+002, 1.0058007E+000, 4.8119977E+001,-7.4152836E+001, 2.1873328E+001,-5.3994738E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5083046E-001,-3.1591302E+000, 5.5361756E-005
 1.2840590E+002, 9.5668140E-001, 4.7287696E+001,-7.2994799E+001, 2.1689122E+001,-5.3106950E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4969790E-003,-3.0666097E+000, 5.4316628E-005
 1.2900154E+002, 9.5246230E-001, 4.6431036E+001,-7.2354619E+001, 2.1715189E+001,-3.9274725E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0738644E-001,-3.2598592E+000, 5.3038822E-005
 1.2960461E+002, 9.3495641E-001, 4.5562127E+001,-7.0734251E+001, 2.1000361E+001,-4.1051903E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.3461261E-002,-3.2409122E+000, 5.1770717E-005
 1.3020638E+002, 9.0920167E-001, 4.4798249E+001,-6.9841025E+001, 2.0961179E+001,-4.6820661E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0469524E-002,-3.1770779E+000, 5.0422238E-005
 1.3080597E+002, 8.8774819E-001, 4.3993966E+001,-6.8653391E+001, 2.0402193E+001,-6.5875809E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.9673938E-002,-3.3760718E+000, 4.9444389E-005
 1.3140558E+002, 8.7605529E-001, 4.3200064E+001,-6.7571308E+001, 2.0035315E+001,-6.6512503E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.5209498E-004,-3.4665249E+000, 4.8188599E-005
