s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 1.3440028E+002, 7.4204795E-001, 3.8722474E+001,-6.3726047E+001, 2.1163904E+001,-4.6332244E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5370513E-002,-3.1439539E+000, 4.1020971E-005
 1.3500195E+002, 7.2855421E-001, 3.8013244E+001,-6.2580275E+001, 2.0816741E+001,-4.1416498E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0571474E-002,-3.0631530E+000, 4.0005395E-005
 1.3560133E+002, 6.8553965E-001, 3.7134747E+001,-6.1580334E+001, 2.0542784E+001,-4.7140841E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1653324E-002,-3.2644048E+000, 3.8840342E-005
 1.3620453E+002, 6.8670907E-001, 3.6559969E+001,-6.0586892E+001, 2.0155287E+001,-4.9405221E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6601409E-004,-3.2343326E+000, 3.7793931E-005
 1.3680772E+002, 6.6787661E-001, 3.5902598E+001,-5.9975045E+001, 2.0332485E+001,-4.2685624E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4203615E-002,-3.1147721E+000, 3.6792723E-005
 1.3740254E+002, 6.4172761E-001, 3.5236095E+001,-5.9115596E+001, 2.0352527E+001,-3.6244134E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0330087E-002,-2.9214906E+000, 3.5747441E-005
 1.3800331E+002, 6.3459056E-001, 3.4526209E+001,-5.8021066E+001, 1.9987849E+001,-3.3358688E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6961479E-003,-2.9057755E+000, 3.4941576E-005
 1.3860741E+002, 6.0871023E-001, 3.3911625E+001,-5.7179817E+001, 1.9466908E+001,-5.9789668E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8617343E-002,-3.2523636E+000, 3.4310625E-005
 1.3920322E+002, 6.0200096E-001, 3.3232123E+001,-5.6223395E+001, 1.9435181E+001,-4.8946649E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.8479169E-002,-3.0030374E+000, 3.3688416E-005
 1.3980171E+002, 5.9653322E-001, 3.2523909E+001,-5.5739048E+001, 1.9904371E+001,-3.9425158E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0797023E-002,-2.7536609E+000, 3.3011529E-005
