s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 1.2960645E+002, 2.1173564E+000, 4.4047512E+001,-7.1662767E+001, 2.1087029E+001,-8.6734043E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0315018E-002,-4.4976039E+000, 1.1684764E-004
 1.3020126E+002, 2.0058031E+000, 4.3110421E+001,-7.0973678E+001, 2.1557226E+001,-6.2119058E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.5414167E-002,-4.3623477E+000, 1.1229535E-004
 1.3080257E+002, 2.0028225E+000, 4.2562318E+001,-7.0235188E+001, 2.1766429E+001,-5.5306885E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3517026E-003,-3.9589252E+000, 1.1095250E-004
 1.3140704E+002, 1.9872363E+000, 4.1385538E+001,-6.8855811E+001, 2.1545407E+001,-6.4958032E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.3100408E-002,-4.0025876E+000, 1.1091646E-004
 1.3200362E+002, 2.0019237E+000, 4.0658625E+001,-6.8033616E+001, 2.1601519E+001,-4.1670767E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.2753759E-002,-3.8132194E+000, 1.1102853E-004
 1.3260762E+002, 1.9797526E+000, 3.9954387E+001,-6.7332642E+001, 2.1486935E+001,-4.6748512E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.2475587E-002,-3.9583160E+000, 1.1082479E-004
 1.3320422E+002, 1.9612409E+000, 3.9222373E+001,-6.6171882E+001, 2.0894821E+001,-7.0561663E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3077978E-002,-4.1640089E+000, 1.1049071E-004
 1.3380606E+002, 1.9864708E+000, 3.8455601E+001,-6.5118396E+001, 2.0676893E+001,-8.4575678E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.1970221E-003,-4.0840062E+000, 1.0999069E-004
 1.3440727E+002, 1.9915013E+000, 3.7656305E+001,-6.3972590E+001, 2.0495558E+001,-7.2938624E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.3695352E-002,-3.9021653E+000, 1.1219022E-004
 1.3500153E+002, 2.1437169E+000, 3.6796945E+001,-6.3627524E+001, 2.0525644E+001,-6.7109698E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2291782E-001,-4.2283277E+000, 1.1982162E-004
 1.3560179E+002, 2.0591790E+000, 3.6215520E+001,-6.2105824E+001, 1.9797063E+001,-6.4302434E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.7695803E-002,-4.0983641E+000, 1.1177034E-004
 1.3620775E+002, 1.8685322E+000, 3.5618259E+001,-6.1165703E+001, 1.9703663E+001,-7.9495769E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2540391E-002,-4.0547447E+000, 1.0576407E-004
 1.3680191E+002, 1.9862666E+000, 3.4920743E+001,-6.0606713E+001, 2.0138628E+001,-7.3705376E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0219080E-002,-3.6347806E+000, 1.0910903E-004
 1.3740355E+002, 1.9747539E+000, 3.4225468E+001,-6.0244087E+001, 2.0490566E+001,-4.2074590E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2140491E-002,-3.5953743E+000, 1.1145356E-004
 1.3800520E+002, 1.9031060E+000, 3.3645107E+001,-5.8750523E+001, 1.9515607E+001,-5.1798623E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.1811884E-002,-3.7385020E+000, 1.0533956E-004
 1.3860529E+002, 1.7907430E+000, 3.3066405E+001,-5.8239518E+001, 1.9836976E+001,-4.7889659E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8344104E-002,-3.5932832E+000, 9.8885251E-005
 1.3920392E+002, 1.6828528E+000, 3.2393514E+001,-5.7392340E+001, 1.9815858E+001,-5.0957939E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.2219376E-002,-3.5510732E+000, 9.4265780E-005
 1.3980244E+002, 1.6432368E+000, 3.1698338E+001,-5.6494670E+001, 1.9659327E+001,-5.1511533E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.6426079E-002,-3.5452800E+000, 9.0819845E-005
