s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 1.3140039E+002, 2.6321811E-002, 4.4348917E+001,-6.8290544E+001, 2.1703731E+001,-1.6014803E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 6.6809911E-002,-2.2117339E+000, 1.4542077E-006
 1.3200531E+002, 2.5345001E-002, 4.3477595E+001,-6.7185491E+001, 2.1236980E+001,-1.5974657E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.6818313E-002,-2.4457302E+000, 1.3819062E-006
 1.3260690E+002, 2.3252631E-002, 4.2727754E+001,-6.6456571E+001, 2.1403989E+001,-1.2411917E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3216744E-002,-2.3016993E+000, 1.3053751E-006
 1.3320197E+002, 2.1967674E-002, 4.1990243E+001,-6.5503981E+001, 2.1137355E+001,-7.7277650E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8480191E-002,-2.3544939E+000, 1.2158289E-006
 1.3380467E+002, 2.0488407E-002, 4.1192638E+001,-6.4775377E+001, 2.1347518E+001,-1.2441982E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9895386E-002,-2.2148569E+000, 1.1297332E-006
 1.3440738E+002, 1.9138201E-002, 4.0394187E+001,-6.3605271E+001, 2.0797977E+001,-1.5129649E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4131384E-005,-2.3941205E+000, 1.0394693E-006
 1.3500357E+002, 1.7144334E-002, 3.9667408E+001,-6.2660025E+001, 2.0356322E+001,-1.2960967E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.8315565E-002,-2.6192799E+000, 9.6710970E-007
 1.3560048E+002, 1.6159554E-002, 3.8886513E+001,-6.1735074E+001, 2.0499049E+001,-1.8065838E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5529536E-003,-2.3335333E+000, 8.9615055E-007
 1.3620284E+002, 1.5289008E-002, 3.8194087E+001,-6.0750463E+001, 2.0023876E+001,-1.7800288E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4806802E-002,-2.5173894E+000, 8.3482267E-007
 1.3680235E+002, 1.4480862E-002, 3.7430096E+001,-5.9883851E+001, 2.0227659E+001,-7.4268097E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.6651669E-003,-2.2116886E+000, 7.9336962E-007
 1.3740604E+002, 1.3182022E-002, 3.6741842E+001,-5.9113075E+001, 2.0310457E+001,-1.4326145E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7484706E-002,-2.0477364E+000, 7.4952982E-007
 1.3800624E+002, 1.2684712E-002, 3.6048476E+001,-5.8557558E+001, 2.0364726E+001,-1.3966883E-004, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.8039571E-002,-2.1318106E+000, 6.9718000E-007
 1.3860558E+002, 1.1815805E-002, 3.5374259E+001,-5.7625182E+001, 2.0054238E+001,-7.1364885E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.4943883E-002,-2.1849403E+000, 6.5057647E-007
 1.3920566E+002, 1.1270781E-002, 3.4646662E+001,-5.6635251E+001, 1.9962060E+001,-9.1557400E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.7468605E-003,-2.0153491E+000, 6.0323431E-007
 1.3980151E+002, 9.8073516E-003, 3.3988175E+001,-5.5514689E+001, 1.9424478E+001,-8.6645191E-005, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5580505E-002,-2.0923155E+000, 5.5264679E-007
