s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 1.3020670E+002, 8.0671212E-001, 4.5010917E+001,-7.0715461E+001, 2.2009503E+001,-8.0981289E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5285384E-002,-2.8964277E+000, 4.5162157E-005
 1.3080638E+002, 8.0928111E-001, 4.4184711E+001,-6.9929363E+001, 2.2284521E+001,-7.0033013E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 7.1574481E-003,-2.6578533E+000, 4.5159022E-005
 1.3140271E+002, 8.0199696E-001, 4.3441132E+001,-6.9039483E+001, 2.2027182E+001,-9.7047852E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3505602E-002,-2.7788772E+000, 4.4764181E-005
 1.3200513E+002, 7.9217609E-001, 4.2643147E+001,-6.7909377E+001, 2.1685073E+001,-9.6479986E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1981716E-002,-2.7986288E+000, 4.4091756E-005
 1.3260498E+002, 7.7028114E-001, 4.1865771E+001,-6.7052058E+001, 2.1504786E+001,-1.0037835E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.4038112E-002,-2.9212568E+000, 4.2647246E-005
 1.3320485E+002, 7.5393849E-001, 4.1069968E+001,-6.5859586E+001, 2.1208389E+001,-7.6470557E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.1604366E-002,-2.8349369E+000, 4.1453135E-005
 1.3380711E+002, 7.1679212E-001, 4.0256323E+001,-6.4769985E+001, 2.0928936E+001,-8.0688364E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5240553E-002,-2.8760025E+000, 3.9768247E-005
 1.3440625E+002, 6.7191545E-001, 3.9634596E+001,-6.3880065E+001, 2.0759701E+001,-7.7341236E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.7482151E-002,-2.8215862E+000, 3.7190547E-005
 1.3500456E+002, 6.3403699E-001, 3.8872247E+001,-6.3274735E+001, 2.1030496E+001,-1.3003663E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5426912E-002,-2.7509586E+000, 3.4987173E-005
 1.3560384E+002, 6.1512165E-001, 3.8165566E+001,-6.1962534E+001, 2.0458017E+001,-8.0107674E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.1248970E-003,-2.7318394E+000, 3.4657070E-005
 1.3620238E+002, 6.2511753E-001, 3.7451585E+001,-6.1400314E+001, 2.0548630E+001,-9.4933113E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.4608024E-002,-2.7844754E+000, 3.4947345E-005
 1.3680286E+002, 6.4825549E-001, 3.6683761E+001,-6.0323674E+001, 2.0267074E+001,-1.0836485E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.0884725E-003,-2.7354197E+000, 3.6067136E-005
 1.3740739E+002, 6.3912977E-001, 3.6002499E+001,-5.9440598E+001, 2.0109982E+001,-1.0811846E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.5913997E-002,-2.6997991E+000, 3.5403033E-005
 1.3800690E+002, 6.1079877E-001, 3.5313888E+001,-5.8593019E+001, 2.0021929E+001,-9.0972216E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2386275E-002,-2.6555003E+000, 3.4775411E-005
 1.3860617E+002, 6.1637650E-001, 3.4633042E+001,-5.7787679E+001, 2.0020284E+001,-8.7439319E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.3875396E-003,-2.5267196E+000, 3.3574430E-005
 1.3920383E+002, 5.8034438E-001, 3.3966984E+001,-5.6913804E+001, 1.9701591E+001,-4.9197370E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.5553966E-002,-2.6698046E+000, 3.2350255E-005
 1.3980313E+002, 5.6212702E-001, 3.3326168E+001,-5.5814283E+001, 1.9346545E+001,-9.2876141E-003, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.1392019E-002,-2.5887308E+000, 3.1242908E-005
