s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 1.3140504E+002, 4.9349875E+000, 3.9767164E+001,-7.0324995E+001, 2.1176517E+001,-6.8294066E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.2466713E-002,-4.5146203E+000, 2.7553194E-004
 1.3200331E+002, 4.8849012E+000, 3.9011444E+001,-6.9110658E+001, 2.0516652E+001,-7.4967593E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.2996545E-002,-4.7726291E+000, 2.7459356E-004
 1.3260118E+002, 4.9432977E+000, 3.8466210E+001,-6.8600645E+001, 2.0490453E+001,-8.6441270E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.0232376E-003,-4.7871258E+000, 2.7467423E-004
 1.3320479E+002, 4.7753751E+000, 3.7674614E+001,-6.8046101E+001, 2.1112824E+001,-4.7982547E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.1027157E-002,-4.5312710E+000, 2.6794798E-004
 1.3380167E+002, 4.7322218E+000, 3.6378052E+001,-6.6385074E+001, 2.0641087E+001,-1.0039782E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4999448E-002,-4.7341114E+000, 2.6211818E-004
 1.3440611E+002, 4.7379169E+000, 3.5797167E+001,-6.5777001E+001, 2.0800975E+001,-6.3324165E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0593061E-002,-4.5042668E+000, 2.6552161E-004
 1.3500215E+002, 4.8076624E+000, 3.5338863E+001,-6.4780492E+001, 2.0074521E+001,-7.3510842E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.5755992E-002,-4.6329564E+000, 2.6368632E-004
 1.3560631E+002, 4.4896782E+000, 3.4786911E+001,-6.3478813E+001, 1.9194695E+001,-1.0088605E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0979404E-002,-5.1084147E+000, 2.5198927E-004
 1.3620119E+002, 4.3605994E+000, 3.4251537E+001,-6.2796086E+001, 1.9423156E+001,-7.9976471E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.9459142E-002,-4.8407701E+000, 2.4287518E-004
 1.3680359E+002, 4.2734025E+000, 3.3687759E+001,-6.2492323E+001, 2.0242333E+001,-6.8119338E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1968152E-002,-4.3569481E+000, 2.3541057E-004
 1.3740256E+002, 4.1337774E+000, 3.3181144E+001,-6.1035828E+001, 1.9266250E+001,-1.0171228E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.5068319E-002,-4.5563687E+000, 2.2926880E-004
 1.3800325E+002, 4.0286339E+000, 3.2532177E+001,-6.0785303E+001, 2.0267469E+001,-5.1284257E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8753672E-002,-4.0083074E+000, 2.2411008E-004
 1.3860690E+002, 3.9564044E+000, 3.1769695E+001,-5.9716553E+001, 1.9842757E+001,-7.9283835E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.9353008E-002,-4.2269797E+000, 2.2199719E-004
 1.3920268E+002, 3.9716265E+000, 3.1090467E+001,-5.8575153E+001, 1.9550927E+001,-5.6304735E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9838984E-002,-4.0184367E+000, 2.2029940E-004
 1.3980664E+002, 3.9337419E+000, 3.0607210E+001,-5.7964320E+001, 1.9268605E+001,-7.1728701E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6890040E-002,-4.2264922E+000, 2.1562450E-004
