s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 8.5204231E+001, 9.4286294E+000, 1.3338095E+002,-1.8137416E+002, 2.7628693E+001,-1.6849956E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.8262957E-002,-1.1104386E+001, 5.2621478E-004
 8.5802582E+001, 9.7585443E+000, 1.3044499E+002,-1.7950647E+002, 2.8602832E+001,-1.6657821E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.6107255E-002,-1.0866686E+001, 5.5415655E-004
 8.6400124E+001, 9.1733822E+000, 1.2892897E+002,-1.7639576E+002, 2.6365532E+001,-2.4041237E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1598226E-001,-1.2168282E+001, 5.0441453E-004
 8.7000809E+001, 8.8516999E+000, 1.2791653E+002,-1.7409187E+002, 2.5944194E+001,-1.9466573E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.9099118E-002,-1.1574114E+001, 4.8933096E-004
 8.7602333E+001, 8.2735224E+000, 1.2581811E+002,-1.7183536E+002, 2.6980604E+001,-1.8182989E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.7768730E-002,-1.0944954E+001, 4.5370463E-004
 8.8202629E+001, 7.8475992E+000, 1.2496211E+002,-1.7112721E+002, 2.7471085E+001,-1.6539331E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.0060802E-001,-1.1011815E+001, 4.3479595E-004
 8.8801636E+001, 7.9534326E+000, 1.2362717E+002,-1.7052596E+002, 2.8682936E+001,-1.4088300E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.2081776E-001,-1.0403307E+001, 4.4445395E-004
 8.9401878E+001, 7.4090165E+000, 1.2230518E+002,-1.6770250E+002, 2.6916936E+001,-2.0569075E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1381101E-001,-1.1277055E+001, 4.0987908E-004
 9.0005074E+001, 7.2445693E+000, 1.2082931E+002,-1.6547303E+002, 2.7145100E+001,-2.0159623E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9602051E-001,-1.0455650E+001, 4.0618554E-004
 9.0601913E+001, 7.4554446E+000, 1.1849314E+002,-1.6273097E+002, 2.6222456E+001,-2.0620834E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.8218304E-002,-1.0766130E+001, 4.1081782E-004
 9.1201660E+001, 7.3429466E+000, 1.1688545E+002,-1.6130723E+002, 2.5857099E+001,-2.2135046E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3596475E-001,-1.1443087E+001, 4.1714876E-004
 9.1803413E+001, 7.2520863E+000, 1.1488626E+002,-1.5843075E+002, 2.5276777E+001,-2.1681407E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.9920182E-002,-1.1232433E+001, 4.0246617E-004
 9.2402267E+001, 7.3996929E+000, 1.1340040E+002,-1.5700792E+002, 2.5756621E+001,-1.9645010E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 8.0255397E-002,-1.0647652E+001, 4.0889251E-004
 9.3002663E+001, 7.1903123E+000, 1.1174191E+002,-1.5454636E+002, 2.6243860E+001,-1.4646424E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2871362E-001,-9.5167418E+000, 4.0426398E-004
 9.3600098E+001, 7.4709805E+000, 1.0985349E+002,-1.5411355E+002, 2.7368166E+001,-1.1712038E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.7466133E-001,-9.5380367E+000, 4.1622498E-004
 9.4204521E+001, 6.8903925E+000, 1.0881905E+002,-1.5254899E+002, 2.7360870E+001,-1.3296931E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.1815274E-001,-9.6116461E+000, 3.8061828E-004
