s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 1.2840038E+002, 3.7588617E+000, 4.4227669E+001,-7.3874599E+001, 2.1226398E+001,-4.1578431E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4319828E-002,-4.7032486E+000, 2.1027745E-004
 1.2900565E+002, 3.6945992E+000, 4.3381173E+001,-7.2819645E+001, 2.1145904E+001,-4.5372451E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 4.6300805E-003,-4.6433408E+000, 2.0633548E-004
 1.2960405E+002, 3.6487525E+000, 4.2813209E+001,-7.2191758E+001, 2.1432671E+001,-4.2752798E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.0100361E-003,-4.3398791E+000, 2.0668222E-004
 1.3020647E+002, 3.6602284E+000, 4.1981250E+001,-7.1380336E+001, 2.1434763E+001,-4.6178196E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.7360017E-002,-4.3502722E+000, 2.0376764E-004
 1.3080608E+002, 3.6171219E+000, 4.1316168E+001,-7.0477729E+001, 2.1376270E+001,-3.6251603E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.0907592E-002,-4.2044207E+000, 1.9574789E-004
 1.3140390E+002, 3.3815361E+000, 4.0799214E+001,-6.9758818E+001, 2.1342378E+001,-4.3224257E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-7.2313938E-002,-4.2789135E+000, 1.8938804E-004
 1.3200075E+002, 3.2773717E+000, 3.9941874E+001,-6.8330101E+001, 2.0840297E+001,-5.4701854E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.4506340E-002,-4.3252603E+000, 1.8366512E-004
 1.3260556E+002, 3.2469874E+000, 3.9206770E+001,-6.7204417E+001, 2.0712985E+001,-4.6724901E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.9901805E-002,-4.0844000E+000, 1.7914331E-004
 1.3320242E+002, 3.1582315E+000, 3.8644456E+001,-6.6350488E+001, 2.0601443E+001,-4.7048254E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.3628588E-002,-3.9934059E+000, 1.7589291E-004
 1.3380461E+002, 3.1349942E+000, 3.7820577E+001,-6.5684429E+001, 2.0590832E+001,-4.9352214E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.5843263E-002,-4.1873771E+000, 1.7344785E-004
 1.3440700E+002, 3.0402915E+000, 3.7118890E+001,-6.4560501E+001, 2.0123433E+001,-5.2560951E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.3674926E-003,-4.3304477E+000, 1.7202590E-004
 1.3500232E+002, 3.1200503E+000, 3.6169881E+001,-6.3559075E+001, 2.0108644E+001,-3.5958102E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.0100380E-003,-4.1964585E+000, 1.7353483E-004
 1.3560602E+002, 3.0622913E+000, 3.5316322E+001,-6.1873315E+001, 1.8980473E+001,-5.1906765E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1579784E-002,-4.5661361E+000, 1.6997371E-004
 1.3620331E+002, 3.0141625E+000, 3.4868577E+001,-6.1449171E+001, 1.9295324E+001,-5.3074927E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-8.1803152E-003,-4.3241830E+000, 1.6686657E-004
 1.3680281E+002, 2.9193272E+000, 3.4439705E+001,-6.0842556E+001, 1.9277451E+001,-5.0594502E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6800299E-002,-4.2566669E+000, 1.6474725E-004
 1.3740640E+002, 2.9544283E+000, 3.3723478E+001,-6.0031483E+001, 1.9442287E+001,-3.7549824E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9076721E-002,-3.9488400E+000, 1.6544696E-004
 1.3800711E+002, 3.0563582E+000, 3.3027431E+001,-5.9307717E+001, 1.9361539E+001,-3.0619929E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.6134554E-003,-3.8930091E+000, 1.6796892E-004
 1.3860858E+002, 2.8878887E+000, 3.2120173E+001,-5.8213200E+001, 1.9183216E+001,-3.9526161E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-6.4474033E-002,-4.0614487E+000, 1.6415606E-004
 1.3920016E+002, 2.9198684E+000, 3.1594697E+001,-5.7650067E+001, 1.9387681E+001,-4.5915578E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.2334001E-002,-3.7937359E+000, 1.5947960E-004
 1.3980058E+002, 2.7991321E+000, 3.1011289E+001,-5.6334500E+001, 1.8566857E+001,-6.4217873E-002, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.9468022E-002,-4.0214395E+000, 1.5533089E-004
