s,kW,kW,kW,kW,kW,kW,kW,kW,kW,kW,kg/s
Time,HRR,Q_RADI,Q_CONV,Q_COND,Q_DIFF,Q_PRES,Q_PART,Q_GEOM,Q_ENTH,Q_TOTAL,BURN_RATE
 6.0601044E+001, 2.0804401E+001, 1.7745509E+002,-2.3951262E+002, 2.8390972E+001,-1.4587763E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 5.4921151E-002,-1.3008043E+001, 1.1391094E-003
 6.1201199E+001, 1.9733626E+001, 1.7827671E+002,-2.3899018E+002, 2.8287997E+001,-1.9453854E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-4.4606036E-002,-1.2886379E+001, 1.0954384E-003
 6.1800224E+001, 1.9126183E+001, 1.7759731E+002,-2.3784633E+002, 2.8391955E+001,-1.3567126E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-5.8966189E-002,-1.2866553E+001, 1.0552285E-003
 6.2401535E+001, 1.7457017E+001, 1.7997989E+002,-2.3896997E+002, 2.8725158E+001,-1.2349722E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.6046965E-001,-1.2931406E+001, 9.7744415E-004
 6.3002850E+001, 1.6895572E+001, 1.7923989E+002,-2.3758731E+002, 2.8480232E+001,-1.4001379E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-1.3158916E-001,-1.3111625E+001, 9.4705783E-004
 6.3601326E+001, 1.6704116E+001, 1.8041281E+002,-2.3828693E+002, 2.8043776E+001,-1.3124629E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 1.0434415E-001,-1.3257480E+001, 9.2130931E-004
 6.4204468E+001, 1.5856133E+001, 1.8055011E+002,-2.3773747E+002, 2.7545536E+001,-1.6000775E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.4759787E-001,-1.3945698E+001, 8.7656111E-004
 6.4800133E+001, 1.5561275E+001, 1.8011052E+002,-2.3583597E+002, 2.7052645E+001,-1.5307958E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.1959994E-001,-1.3264608E+001, 8.7199436E-004
 6.5400009E+001, 1.6204063E+001, 1.8014946E+002,-2.3630615E+002, 2.7425266E+001,-1.7471639E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.5421790E-001,-1.2702077E+001, 8.9382977E-004
 6.6001526E+001, 1.5709802E+001, 1.7957660E+002,-2.3560845E+002, 2.6576211E+001,-1.6497569E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.0117031E-001,-1.3910813E+001, 8.7825406E-004
 6.6601410E+001, 1.5296832E+001, 1.8043836E+002,-2.3762617E+002, 2.9248172E+001,-1.2385361E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-2.1683309E-001,-1.2766663E+001, 8.5773606E-004
 6.7202568E+001, 1.5956621E+001, 1.7979189E+002,-2.3579184E+002, 2.7114281E+001,-1.6483410E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 2.4135088E-001,-1.3093884E+001, 8.9398539E-004
 6.7801880E+001, 1.5320688E+001, 1.8123797E+002,-2.3675537E+002, 2.6702341E+001,-1.9895885E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000, 3.3713218E-002,-1.3693334E+001, 8.4868949E-004
 6.8404785E+001, 1.4954249E+001, 1.8229154E+002,-2.3791292E+002, 2.6443280E+001,-1.8818946E-001, 0.0000000E+000, 0.0000000E+000, 0.0000000E+000,-3.1387740E-001,-1.4412036E+001, 8.2418217E-004
